decision_id,family,capacity,horizon,sample,alt_policy,baseline_lru_all_tied,alt_all_tied,optimal_set_jaccard,kendall_tau_b,pairwise_concordant,pairwise_discordant,pairwise_a_tie_b_strict,pairwise_a_strict_b_tie,pairwise_both_tied,ccr_mean_over_LRU_optimal,ccr_best_case,ccr_worst_case,ccr_prob_still_optimal,ccr_n_LRU_optimal
cloudphysics|c128|t12212|h16,cloudphysics,128,16,primary,random_mean,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t12242|h16,cloudphysics,128,4,primary,mru,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t12242|h16,cloudphysics,128,4,primary,random_mean,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t12242|h16,cloudphysics,128,8,primary,mru,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t12242|h16,cloudphysics,128,8,primary,random_mean,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t12242|h16,cloudphysics,128,16,primary,mru,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t12242|h16,cloudphysics,128,16,primary,random_mean,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t12310|h16,cloudphysics,128,4,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t12310|h16,cloudphysics,128,4,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t12310|h16,cloudphysics,128,8,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t12310|h16,cloudphysics,128,8,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t12310|h16,cloudphysics,128,16,primary,mru,False,False,1.0,1.0,375,0,0,0,7753,0.0,0.0,0.0,1.0,125
cloudphysics|c128|t12310|h16,cloudphysics,128,16,primary,random_mean,False,False,0.096,0.3041776721829303,375,0,3678,0,4075,0.1335999999999999,0.0,0.3000000000000007,0.096,125
cloudphysics|c128|t12336|h16,cloudphysics,128,4,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t12336|h16,cloudphysics,128,4,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t12336|h16,cloudphysics,128,8,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t12336|h16,cloudphysics,128,8,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t12336|h16,cloudphysics,128,16,primary,mru,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
cloudphysics|c128|t12336|h16,cloudphysics,128,16,primary,random_mean,False,False,0.8174603174603174,0.31001587026623917,252,0,2370,0,5506,0.01825396825396819,0.0,0.09999999999999964,0.8174603174603174,126
cloudphysics|c128|t12404|h16,cloudphysics,128,4,primary,mru,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t12404|h16,cloudphysics,128,4,primary,random_mean,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t12404|h16,cloudphysics,128,8,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t12404|h16,cloudphysics,128,8,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t12404|h16,cloudphysics,128,16,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t12404|h16,cloudphysics,128,16,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t12413|h16,cloudphysics,128,4,primary,mru,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t12413|h16,cloudphysics,128,4,primary,random_mean,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t12413|h16,cloudphysics,128,8,primary,mru,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t12413|h16,cloudphysics,128,8,primary,random_mean,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t12413|h16,cloudphysics,128,16,primary,mru,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t12413|h16,cloudphysics,128,16,primary,random_mean,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t12450|h16,cloudphysics,128,4,primary,mru,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t12450|h16,cloudphysics,128,4,primary,random_mean,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t12450|h16,cloudphysics,128,8,primary,mru,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t12450|h16,cloudphysics,128,8,primary,random_mean,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t12450|h16,cloudphysics,128,16,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t12450|h16,cloudphysics,128,16,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t12849|h16,cloudphysics,128,4,primary,mru,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t12849|h16,cloudphysics,128,4,primary,random_mean,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t12849|h16,cloudphysics,128,8,primary,mru,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t12849|h16,cloudphysics,128,8,primary,random_mean,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t12849|h16,cloudphysics,128,16,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t12849|h16,cloudphysics,128,16,primary,random_mean,False,False,0.6141732283464567,0.1793322071368846,127,0,3822,0,4179,0.03858267716535419,0.0,0.09999999999999964,0.6141732283464567,127
cloudphysics|c128|t13088|h16,cloudphysics,128,4,primary,mru,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t13088|h16,cloudphysics,128,4,primary,random_mean,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t13088|h16,cloudphysics,128,8,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t13088|h16,cloudphysics,128,8,primary,random_mean,False,False,0.1732283464566929,0.2282832757799412,127,0,2310,0,5691,0.08267716535433041,0.0,0.09999999999999964,0.1732283464566929,127
cloudphysics|c128|t13088|h16,cloudphysics,128,16,primary,mru,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
cloudphysics|c128|t13088|h16,cloudphysics,128,16,primary,random_mean,False,False,0.11904761904761904,0.36256778547056945,252,0,1665,0,6211,0.08809523809523778,0.0,0.09999999999999964,0.11904761904761904,126
cloudphysics|c128|t13125|h16,cloudphysics,128,4,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t13125|h16,cloudphysics,128,4,primary,random_mean,False,False,0.007874015748031496,0.7085028472666715,127,0,126,0,7875,0.09921259842519695,0.0,0.10000000000000009,0.007874015748031496,127
cloudphysics|c128|t13125|h16,cloudphysics,128,8,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t13125|h16,cloudphysics,128,8,primary,random_mean,False,False,0.007874015748031496,0.7085028472666715,127,0,126,0,7875,0.0992125984251965,0.0,0.09999999999999964,0.007874015748031496,127
cloudphysics|c128|t13125|h16,cloudphysics,128,16,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t13125|h16,cloudphysics,128,16,primary,random_mean,False,False,0.007874015748031496,0.7085028472666715,127,0,126,0,7875,0.0992125984251965,0.0,0.09999999999999964,0.007874015748031496,127
cloudphysics|c128|t13141|h16,cloudphysics,128,4,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t13141|h16,cloudphysics,128,4,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t13141|h16,cloudphysics,128,8,primary,mru,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
cloudphysics|c128|t13141|h16,cloudphysics,128,8,primary,random_mean,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
cloudphysics|c128|t13141|h16,cloudphysics,128,16,primary,mru,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
cloudphysics|c128|t13141|h16,cloudphysics,128,16,primary,random_mean,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
cloudphysics|c128|t13411|h16,cloudphysics,128,4,primary,mru,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t13411|h16,cloudphysics,128,4,primary,random_mean,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t13411|h16,cloudphysics,128,8,primary,mru,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t13411|h16,cloudphysics,128,8,primary,random_mean,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t13411|h16,cloudphysics,128,16,primary,mru,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
cloudphysics|c128|t13411|h16,cloudphysics,128,16,primary,random_mean,False,False,0.7936507936507936,0.29720039655050795,252,0,2601,0,5275,0.02063492063492093,0.0,0.10000000000000142,0.7936507936507936,126
cloudphysics|c128|t13430|h16,cloudphysics,128,4,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t13430|h16,cloudphysics,128,4,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t13430|h16,cloudphysics,128,8,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t13430|h16,cloudphysics,128,8,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t13430|h16,cloudphysics,128,16,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t13430|h16,cloudphysics,128,16,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t13494|h16,cloudphysics,128,4,primary,mru,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t13494|h16,cloudphysics,128,4,primary,random_mean,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t13494|h16,cloudphysics,128,8,primary,mru,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t13494|h16,cloudphysics,128,8,primary,random_mean,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t13494|h16,cloudphysics,128,16,primary,mru,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t13494|h16,cloudphysics,128,16,primary,random_mean,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t13619|h16,cloudphysics,128,4,primary,mru,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t13619|h16,cloudphysics,128,4,primary,random_mean,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t13619|h16,cloudphysics,128,8,primary,mru,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t13619|h16,cloudphysics,128,8,primary,random_mean,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t13619|h16,cloudphysics,128,16,primary,mru,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t13619|h16,cloudphysics,128,16,primary,random_mean,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t1364|h16,cloudphysics,128,4,primary,mru,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t1364|h16,cloudphysics,128,4,primary,random_mean,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t1364|h16,cloudphysics,128,8,primary,mru,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t1364|h16,cloudphysics,128,8,primary,random_mean,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t1364|h16,cloudphysics,128,16,primary,mru,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t1364|h16,cloudphysics,128,16,primary,random_mean,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t13656|h16,cloudphysics,128,4,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t13656|h16,cloudphysics,128,4,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t13656|h16,cloudphysics,128,8,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t13656|h16,cloudphysics,128,8,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t13656|h16,cloudphysics,128,16,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t13656|h16,cloudphysics,128,16,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t13670|h16,cloudphysics,128,4,primary,mru,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t13670|h16,cloudphysics,128,4,primary,random_mean,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t13670|h16,cloudphysics,128,8,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t13670|h16,cloudphysics,128,8,primary,random_mean,False,False,0.8110236220472441,0.2210541744843218,127,0,2472,0,5529,0.018897637795275524,0.0,0.09999999999999964,0.8110236220472441,127
cloudphysics|c128|t13670|h16,cloudphysics,128,16,primary,mru,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
cloudphysics|c128|t13670|h16,cloudphysics,128,16,primary,random_mean,False,False,0.8174603174603174,0.3035994743396509,252,0,2482,0,5394,0.030952380952381068,0.0,0.20000000000000107,0.8174603174603174,126
cloudphysics|c128|t13769|h16,cloudphysics,128,4,primary,mru,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t13769|h16,cloudphysics,128,4,primary,random_mean,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t13769|h16,cloudphysics,128,8,primary,mru,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t13769|h16,cloudphysics,128,8,primary,random_mean,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t13769|h16,cloudphysics,128,16,primary,mru,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t13769|h16,cloudphysics,128,16,primary,random_mean,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t13790|h16,cloudphysics,128,4,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t13790|h16,cloudphysics,128,4,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t13790|h16,cloudphysics,128,8,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t13790|h16,cloudphysics,128,8,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t13790|h16,cloudphysics,128,16,primary,mru,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
cloudphysics|c128|t13790|h16,cloudphysics,128,16,primary,random_mean,False,False,1.0,0.9980217586956907,252,0,1,0,7875,0.0,0.0,0.0,1.0,126
cloudphysics|c128|t1383|h16,cloudphysics,128,4,primary,mru,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t1383|h16,cloudphysics,128,4,primary,random_mean,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t1383|h16,cloudphysics,128,8,primary,mru,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t1383|h16,cloudphysics,128,8,primary,random_mean,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t1383|h16,cloudphysics,128,16,primary,mru,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t1383|h16,cloudphysics,128,16,primary,random_mean,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t13922|h16,cloudphysics,128,4,primary,mru,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t13922|h16,cloudphysics,128,4,primary,random_mean,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t13922|h16,cloudphysics,128,8,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t13922|h16,cloudphysics,128,8,primary,random_mean,False,False,0.3464566929133858,0.18332150522759125,127,0,3652,0,4349,0.13070866141732296,0.0,0.20000000000000018,0.3464566929133858,127
cloudphysics|c128|t13922|h16,cloudphysics,128,16,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t13922|h16,cloudphysics,128,16,primary,random_mean,False,False,0.3464566929133858,0.18332150522759125,127,0,3652,0,4349,0.13070866141732237,0.0,0.1999999999999993,0.3464566929133858,127
cloudphysics|c128|t13926|h16,cloudphysics,128,4,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t13926|h16,cloudphysics,128,4,primary,random_mean,False,False,0.3779527559055118,0.18001729383056825,127,0,3792,0,4209,0.06220472440944888,0.0,0.10000000000000009,0.3779527559055118,127
cloudphysics|c128|t13926|h16,cloudphysics,128,8,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t13926|h16,cloudphysics,128,8,primary,random_mean,False,False,0.3779527559055118,0.18001729383056825,127,0,3792,0,4209,0.062204724409448596,0.0,0.09999999999999964,0.3779527559055118,127
cloudphysics|c128|t13926|h16,cloudphysics,128,16,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t13926|h16,cloudphysics,128,16,primary,random_mean,False,False,0.3779527559055118,0.18001729383056825,127,0,3792,0,4209,0.062204724409448596,0.0,0.09999999999999964,0.3779527559055118,127
cloudphysics|c128|t13973|h16,cloudphysics,128,4,primary,mru,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t13973|h16,cloudphysics,128,4,primary,random_mean,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t13973|h16,cloudphysics,128,8,primary,mru,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t13973|h16,cloudphysics,128,8,primary,random_mean,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t13973|h16,cloudphysics,128,16,primary,mru,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
cloudphysics|c128|t13973|h16,cloudphysics,128,16,primary,random_mean,False,False,0.10317460317460317,0.38254602783800296,252,0,1470,0,6406,0.08968253968253936,0.0,0.09999999999999964,0.10317460317460317,126
cloudphysics|c128|t13982|h16,cloudphysics,128,4,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t13982|h16,cloudphysics,128,4,primary,random_mean,False,False,0.9291338582677166,0.3268217364784956,127,0,1062,0,6939,0.007086614173228352,0.0,0.10000000000000009,0.9291338582677166,127
cloudphysics|c128|t13982|h16,cloudphysics,128,8,primary,mru,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
cloudphysics|c128|t13982|h16,cloudphysics,128,8,primary,random_mean,False,False,0.9285714285714286,0.43926710505855515,252,0,1054,0,6822,0.007142857142857181,0.0,0.10000000000000053,0.9285714285714286,126
cloudphysics|c128|t13982|h16,cloudphysics,128,16,primary,mru,False,False,1.0,1.0,375,0,0,0,7753,0.0,0.0,0.0,1.0,125
cloudphysics|c128|t13982|h16,cloudphysics,128,16,primary,random_mean,False,False,0.96,0.6201736729460423,375,0,600,0,7153,0.0040000000000000565,0.0,0.10000000000000142,0.96,125
cloudphysics|c128|t13997|h16,cloudphysics,128,4,primary,mru,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
cloudphysics|c128|t13997|h16,cloudphysics,128,4,primary,random_mean,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
cloudphysics|c128|t13997|h16,cloudphysics,128,8,primary,mru,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
cloudphysics|c128|t13997|h16,cloudphysics,128,8,primary,random_mean,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
cloudphysics|c128|t13997|h16,cloudphysics,128,16,primary,mru,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
cloudphysics|c128|t13997|h16,cloudphysics,128,16,primary,random_mean,False,False,1.0,0.9999999999999999,252,0,0,0,7876,0.0,0.0,0.0,1.0,126
cloudphysics|c128|t14118|h16,cloudphysics,128,4,primary,mru,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t14118|h16,cloudphysics,128,4,primary,random_mean,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t14118|h16,cloudphysics,128,8,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t14118|h16,cloudphysics,128,8,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t14118|h16,cloudphysics,128,16,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t14118|h16,cloudphysics,128,16,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t14155|h16,cloudphysics,128,4,primary,mru,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t14155|h16,cloudphysics,128,4,primary,random_mean,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t14155|h16,cloudphysics,128,8,primary,mru,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t14155|h16,cloudphysics,128,8,primary,random_mean,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t14155|h16,cloudphysics,128,16,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t14155|h16,cloudphysics,128,16,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t14240|h16,cloudphysics,128,4,primary,mru,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t14240|h16,cloudphysics,128,4,primary,random_mean,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t14240|h16,cloudphysics,128,8,primary,mru,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t14240|h16,cloudphysics,128,8,primary,random_mean,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t14240|h16,cloudphysics,128,16,primary,mru,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t14240|h16,cloudphysics,128,16,primary,random_mean,True,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t14291|h16,cloudphysics,128,4,primary,mru,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t14291|h16,cloudphysics,128,4,primary,random_mean,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t14291|h16,cloudphysics,128,8,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t14291|h16,cloudphysics,128,8,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t14291|h16,cloudphysics,128,16,primary,mru,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t14291|h16,cloudphysics,128,16,primary,random_mean,False,False,1.0,1.0,127,0,0,0,8001,0.0,0.0,0.0,1.0,127
cloudphysics|c128|t14392|h16,cloudphysics,128,4,primary,mru,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
cloudphysics|c128|t14392|h16,cloudphysics,128,4,primary,random_mean,False,True,1.0,,0,0,0,0,8128,0.0,0.0,0.0,1.0,128
